id,title,description,price,url,avg_review,image,company,tags,category,github_link,require_license,updated_at,created_at
779,Advanced Product Options Suite,"All-in-one, highly customization solution for managing Magento 2 advanced product options. Increase your store revenue and serve your customers in a better way.",299,https://www.mageworx.com/magento-2-advanced-product-options-suite.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/a/p/apo_opt.png,Mageworx,"",Product Management,"",0,2020-04-27 04:04:54,2020-04-27 04:01:26
781,Prices per Customer,Set individual product pricing for your customers.,99,https://www.mageworx.com/magento-2-prices-per-customer.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/0/9/09_prices_per_customer.png,Mageworx,"",Prices & Currencies,"",0,2020-04-27 04:04:54,2020-04-27 04:01:26
782,Search Autocomplete FREE,Instant product search results. Let your customers instantly find what they are looking for.,null,https://www.mageworx.com/magento-2-search-autocomplete-free.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/2/2/22_search_autocomplete.png,Mageworx,"",sitesearch,"",0,2020-04-30 17:51:47,2020-04-27 04:01:26
786,File Downloads and Product Attachments,"Add various kinds of attachments to your product pages - equip them with product videos, user guides, price lists, and any other type of useful materials of any format.",149,https://www.mageworx.com/magento-2-product-attachments.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/0/4/04_file_downloads_and_product_attachments.png,Mageworx,"",User Experience,"",0,2020-04-27 04:04:54,2020-04-27 04:01:26
788,Sitemap Suite,Magento 2 Sitemap Suite toolkit - all you need to create efficient HTML and XML Magento 2 sitemaps.,99,https://www.mageworx.com/magento-2-sitemap-extension.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/2/1/21_sitemap_suite_1.png,Mageworx,"",sitemap,"",0,2020-04-29 22:54:48,2020-04-27 04:01:26
789,SEO Meta Templates,"Advanced SEO attribute templates to easily optimize product and category page meta data, as well as the short and detailed descriptions.",99,https://www.mageworx.com/magento2-meta-seo-templates.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/1/8/18_seo_meta_templates.png,Mageworx,"",seo,"",0,2020-04-29 22:59:11,2020-04-27 04:01:26
790,Reward Points,"Build a loyalty program that works! Reward your most active and loyal store customers, motivate hesitating shoppers and generate more profit for each order.",199,https://www.mageworx.com/magento-2-reward-points.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/1/_/1_reward-points.png,Mageworx,"",loyaltyrewards,"",0,2020-04-29 23:09:45,2020-04-27 04:01:26
791,Product Custom Options Templates,"Ease the pain of manual product configuration. Create any number of custom options templates like color,size, dimensions,etc. just in a few clicks.",99,https://www.mageworx.com/magento-2-product-custom-options-templates.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/1/3/13_custom_options_templates.png,Mageworx,"",Product Management,"",0,2020-04-27 04:04:54,2020-04-27 04:01:26
792,Personal Customer Discount,"Motivate shoppers to make a purchase by offering one-off, custom-tailored personal discounts and coupon codes.",99,https://www.mageworx.com/customer-discount-magento-2.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/p/e/personal_promotions_icon_750x750.jpg,Mageworx,"",Prices & Currencies,"",0,2020-04-27 04:04:54,2020-04-27 04:01:26
794,Customer Group Prices,"Diversify your pricing strategies by setting up custom prices for customer groups. Create targeted marketing campaigns, hide prices from not-registered customers, engage shoppers into certain activities to get a special discount.",149,https://www.mageworx.com/magento2-customer-group-prices.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/3/7/37_customer_group_prices.png,Mageworx,"",Prices & Currencies,"",0,2020-04-27 04:04:54,2020-04-27 04:01:26
795,Store Locator & In-store Pickup,"Optimize Magento 2 shipping by offering in-store pickup delivery option. On a separate SEO-friendly page, help the shoppers pick up nearby stores on Google Maps and track itemsâ€™ availability in them.",249,https://www.mageworx.com/magento-2-store-locator-and-pickup.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/s/t/store_locator_3_.png,Mageworx,"",translations,"",0,2020-04-30 19:29:50,2020-04-27 04:01:26
796,Extended Orders Grid,"Extend and customize the default Magento 2 orders grid. Easily add 28 extra colums with essential order parameters, perform order mass-actions, synch order data and more.",99,https://www.mageworx.com/magento-2-orders-grid.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/2/6/26_extended_orders_grid.png,Mageworx,"",Store Administration,"",0,2020-04-27 04:04:54,2020-04-27 04:01:26
797,SEO Suite Ultimate,"The first Magento 2 SEO solution. Eliminates duplicate content issues, improves website indexation and makes it search engine & user friendly.",299,https://www.mageworx.com/magento-2-seo-extension.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/0/2/02_seo_suite_ultimate_1_1.png,Mageworx,"",seo,"",0,2020-04-29 22:59:13,2020-04-27 04:01:26
800,Cross Linking,Create and manage Magento 2 cross links in a click. Easily link any keywords to the targeted store pages or external sources.,99,https://www.mageworx.com/magento2-cross-linking-extension.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/2/0/20_cross_linking.png,Mageworx,"",SEO Extensions,"",0,2020-04-27 04:04:54,2020-04-27 04:01:26
802,Extended Rich Snippets,Draw users attention and win the click with more detailed search engine results.  Developed according to the latest Google and Schema.org standards.,99,https://www.mageworx.com/magento2-extended-rich-snippets.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/0/7/07_extended_rich_snippets.png,Mageworx,"",seo,"",0,2020-04-30 18:50:58,2020-04-27 04:01:26
803,Donations Suite,Use the power of giving back to bring goodness to the world and gain business benefits.,99,https://www.mageworx.com/magento-2-donations-suite.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/3/1/31_donations_suite.png,Mageworx,"",Promotions & Motivation,"",0,2020-04-27 04:04:54,2020-04-27 04:01:26
805,Shipping Suite,"A full (and flexible) control over Magento shipping. Diversify your target markets, find new sales channels and multiply your store profits manifold.",399,https://www.mageworx.com/magento-2-shipping-suite.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/0/3/03_shipping_suite_2.png,Mageworx,"",shippingcustom,"",0,2020-04-30 17:56:56,2020-04-27 04:01:26
806,Product Countdown Timers,Create the urgency effect to boost your sales with beautiful countdown timers.,149,https://www.mageworx.com/magento-2-product-countdown-timer.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/i/c/icon_product_countdown_timer.png,Mageworx,"",Promotions & Motivation,"",0,2020-04-27 04:04:54,2020-04-27 04:01:26
807,Gift Cards,Make gift card giving easy. Provide customers with traditional physical or eGift cards. Offer flexible pricing schemes & full gift card data analysis.,199,https://www.mageworx.com/magento-2-gift-cards.html,null,https://www.mageworx.com/media/catalog/product/cache/1/small_image/300x300/9df78eab33525d08d6e5fb8d27136e95/0/6/06_gift_cards.png,Mageworx,"",gifts,"",0,2020-04-30 00:08:41,2020-04-27 04:01:26
808,2Checkout,"Magento 2 2Checkout extension integrates a premier global payment gateway to Magento 2 online stores to facilitate the checkout process of shoppers. 2Checkout impresses merchants globally thanks to the diversity payment methods, currencies, high security and more.",199,https://www.mageplaza.com/magento-2-2checkout/,1 review,https://www.mageplaza.com/assets/img/extensions/2checkout.png,Mageplaza,"",payment,"",0,2020-04-29 15:14:47,2020-04-28 01:07:58
809,Abandoned Cart Email,Magento 2 Abandoned Cart Email extension helps recover all your customer's forgotten carts by helping them to come back your online store to complete the checkout easily.,79,https://www.mageplaza.com/magento-2-abandoned-cart-email/,25 reviews,https://www.mageplaza.com/assets/img/extensions/abandoned-cart-email.png,Mageplaza,"",emailmarketing,"",0,2020-04-29 15:16:51,2020-04-28 01:07:58
810,ABN AMRO,ABN AMRO Integration supports Magento 2 stores in offering their customers a fast and secure online payment method using their bank accounts. The module configuration is also fully compliant with EU regulations for banking and payment providers. Your customers are highly protected for their purchases paid by ABN AMRO thanks to the consent token system as well.,199,https://www.mageplaza.com/magento-2-abn-amro/,"",https://www.mageplaza.com/assets/img/extensions/abn-amro.png,Mageplaza,"",payment,"",0,2020-04-29 23:05:55,2020-04-28 01:07:58
811,Admin Permissions,"Admin Permissions for Magento 2 supports in allocating permissions for different store admins effectively. The difference comes from the section access (sales, products, categories, product attributes, customer, user role), the action extent (view, edit, delete), the valid time for each user role.",199,https://www.mageplaza.com/magento-2-admin-permissions/,"",https://www.mageplaza.com/assets/img/extensions/admin-permissions.png,Mageplaza,"",admintools,"",0,2020-04-29 02:29:41,2020-04-28 01:07:58
812,Advanced Reports,"Mageplaza Advanced Reports for Magento 2 is an innovative module which helps online stores track, process and manage their business better with advanced customizable reports. Statistical data collected from customers, orders, sales, and products on a regular basis are highly informative, providing great help to store owners in both business and marketing decision-making.",0,https://www.mageplaza.com/magento-2-reports-extension/,17 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-reports.png,Mageplaza,"",reporting,"",0,2020-04-30 13:05:22,2020-04-28 01:07:58
813,Advanced Reports Pro,"Mageplaza Advanced Reports for Magento 2 is an innovative module which helps online stores track, process and manage their business better with advanced customizable reports. Statistical data collected from customers, orders, sales, and products on a regular basis are highly informative, providing great help to store owners in both business and marketing decision-making.",199,https://www.mageplaza.com/magento-2-reports-extension/,"",https://www.mageplaza.com/assets/img/extensions/magento-2-reports.png,Mageplaza,"",reporting,"",0,2020-04-30 13:05:25,2020-04-28 01:07:58
814,Advanced Reports Ultimate,"Mageplaza Advanced Reports for Magento 2 is an innovative module which helps online stores track, process and manage their business better with advanced customizable reports. Statistical data collected from customers, orders, sales, and products on a regular basis are highly informative, providing great help to store owners in both business and marketing decision-making.",299,https://www.mageplaza.com/magento-2-reports-extension/,"",https://www.mageplaza.com/assets/img/extensions/magento-2-reports.png,Mageplaza,"",reporting,"",0,2020-04-30 13:05:27,2020-04-28 01:07:58
815,Affiliate,"Magento 2 Affiliate extension is one of the most effective marketing solutions for online stores. Affiliate programs help boost sales, increase traffic, bring back quality leads and better SEO rankings. Unlimited affiliate campaigns generated with smart referral links are perfect for multi-level marketing.",99,https://www.mageplaza.com/magento-2-affiliate-extension/,28 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-affiliate.png,Mageplaza,"",API / GraphQL,"",0,2020-04-30 00:12:31,2020-04-28 01:07:58
816,Affiliate Pro,"Magento 2 Affiliate extension is one of the most effective marketing solutions for online stores. Affiliate programs help boost sales, increase traffic, bring back quality leads and better SEO rankings. Unlimited affiliate campaigns generated with smart referral links are perfect for multi-level marketing.",199,https://www.mageplaza.com/magento-2-affiliate-extension/,"",https://www.mageplaza.com/assets/img/extensions/magento-2-affiliate.png,Mageplaza,"",Sales Motivation Extensions,"",0,2020-04-30 00:12:38,2020-04-28 01:07:58
817,Affiliate Ultimate,"Magento 2 Affiliate extension is one of the most effective marketing solutions for online stores. Affiliate programs help boost sales, increase traffic, bring back quality leads and better SEO rankings. Unlimited affiliate campaigns generated with smart referral links are perfect for multi-level marketing.",299,https://www.mageplaza.com/magento-2-affiliate-extension/,"",https://www.mageplaza.com/assets/img/extensions/magento-2-affiliate.png,Mageplaza,"",Sales Motivation Extensions,"",0,2020-04-30 18:47:08,2020-04-28 01:07:58
818,Age Verification,Age Verification for Magento 2 by Mageplaza requires one more step about the age requirement for customers before getting the permission to view or make purchases on specific store pages.,149,https://www.mageplaza.com/magento-2-age-verification/,3 reviews,https://www.mageplaza.com/assets/img/extensions/age-verification.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
819,AJAX Cart,Magento 2 AJAX Cart extension which not only allows customers to preview the information of products faster but also enables them to add the items which they preferred to their carts without having to leave the current site. This solution will help improve the shopping experience of customers and increase conversion rates.,129,https://www.mageplaza.com/magento-2-ajax-cart-extension/,"",https://www.mageplaza.com/assets/img/extensions/ajax-cart.png,Mageplaza,"",checkout,"",0,2020-04-29 12:04:07,2020-04-28 01:07:58
820,Ajax Layered Navigation,Magento 2 Ajax Layered Navigation by Mageplaza is a clever solution to improve user experience during their shopping on online stores. This extension applies the modern AJAX technology to enhance the filtering systems to boost the satisfaction of customers towards every filtering action on pages.,0,https://www.mageplaza.com/magento-2-ajax-layered-navigation/,10 reviews,https://www.mageplaza.com/assets/img/extensions/ajax-layered-navigation.png,Mageplaza,"",sitesearch,"",0,2020-04-29 12:03:56,2020-04-28 01:07:58
821,Ajax Search,Magento 2 Advanced Search extension is developed with Ajax function. It combines all advanced techniques for searching online. The search result will be shown as a drop-down list after starting typing only the first letter of the keywords in the search box.,99,https://www.mageplaza.com/magento-2-search-extension/,11 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-search-extension.png,Mageplaza,"",sitesearch,"",0,2020-04-30 17:48:54,2020-04-28 01:07:58
822,Automatic Related Products,Magento 2 Automatic Related Products is a module which uses sets of conditions and actions as rules to establish relations between displayed products and related items. Its flexibility in generating unlimited rules for each product makes itself an all-round product recommendation tool.,199,https://www.mageplaza.com/magento-2-automatic-related-products/,25 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-automatic-related-products.png,Mageplaza,"",Sales Motivation Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
823,B2B Signup,"Magento 2 B2B Sign Up - B2B Registration Form is the proper solution for e-commerce stores to optimize the sign-up procedure. Store admins can add unlimited attributes to collect customer information clearly and specify B2B customers from the registration form. Then, every registration is required to pass the adminâ€™s approval before the first login.",129,https://www.mageplaza.com/magento-2-b2b-signup/,"",https://www.mageplaza.com/assets/img/extensions/b2b-signup.png,Mageplaza,"",B2B Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
824,B2B Solution,"",465,https://www.mageplaza.com/magento-2-b2b/,"",https://www.mageplaza.com/assets/img/extensions/b2b-solution.png,Mageplaza,"",B2B Extensions,"",0,2020-04-28 01:07:58,2020-04-28 01:07:58
825,Backend Reindex,Magento 2 Backend Reindex extension allows store admins to update individual or all indexes manually right from the admin backend easily instead of running the command line.,0,https://www.mageplaza.com/magento-2-backend-reindex/,3 reviews,https://www.mageplaza.com/assets/img/extensions/backend-reindex.png,Mageplaza,"",admintools,"",0,2020-04-29 12:02:08,2020-04-28 01:07:58
826,Banner Slider,Banner Slider by Mageplaza is a powerful marketing tool that helps store owners insert unlimited eye-catching banner sliders on shopping sites. The extension enhances visual effects and UX of visitors then increases CTR for your promotional campaigns.,0,https://www.mageplaza.com/magento-2-banner-slider-extension/,20 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-banner-slider.jpg,Mageplaza,"",richmedia,"",0,2020-04-29 12:02:15,2020-04-28 01:07:58
827,Barclaycard,"Barclaycard is the UKâ€™s payment gateway reaching customers and clients globally across 40 countries. Magento 2 Barclaycard facilitates every online payment with all major credit cards including Visa, Mastercard, American Express, Maestro, Diners Club and JCB.",199,https://www.mageplaza.com/magento-2-barclaycard/,"",https://www.mageplaza.com/assets/img/extensions/barclaycard.png,Mageplaza,"",payment,"",0,2020-04-29 12:02:27,2020-04-28 01:07:58
828,Better Blog,Magento 2 Blog extension is a better blog for your e-commerce store without a framework such as Wordpress.,0,https://www.mageplaza.com/magento-2-better-blog/,109 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-blog-extension.png,Mageplaza,"",blog,"",0,2020-04-29 22:57:45,2020-04-28 01:07:58
829,Better Change Qty,Magento 2 Better Change Qty / Quantity Dropdown brings customers with more options to select preferred quantities with different discount prices. This is the supportive extension which supports store owners to gain more benefits and improve shopping experience of customers.,79,https://www.mageplaza.com/magento-2-better-change-qty/,2 reviews,https://www.mageplaza.com/assets/img/extensions/better-change-qty.png,Mageplaza,"",Product Enhancements Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
830,Better Coupon,"Magento 2 Better Coupon extension help generate and import coupon codes which cuts down workload for admins yet improves customer experience. Coupon codes now can be quickly generated, sent via emails or auto-applied via private coupon links.",189,https://www.mageplaza.com/magento-2-better-coupon/,3 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-better-coupon-extension.png,Mageplaza,"",Sales Motivation Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
831,Better Maintenance,"Magento 2 Maintenance extension helps you notify customers that your site is currently under maintenance or upgradation, and prepare for upcoming products/ services. Thanks to Better Maintenance module, store visitors are well informed about maintenance progress as well as the launch date with comfort.",0,https://www.mageplaza.com/magento-2-better-maintenance/,2 reviews,https://www.mageplaza.com/assets/img/extensions/better-maintenance.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
832,Better Order Grid,"Magento 2 Order Grid extension adds more columns and group them logically, helping store admins easily view order grid, manage and process orders better and more effectively.",129,https://www.mageplaza.com/magento-2-order-grid/,1 review,https://www.mageplaza.com/assets/img/extensions/better-order-grid.png,Mageplaza,"",Order Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
833,Better Popup,"Mageplaza Better Popup / Exit Intent Popup for Magento 2 improves customer retention and converts abandoning store visitors to customers/subscribers. With the support of exit-intent popups, online stores can draw attention to subscription, discount coupons and other content on their page.",0,https://www.mageplaza.com/magento-2-better-popup/,25 reviews,https://www.mageplaza.com/assets/img/extensions/better-popup.png,Mageplaza,"",Promotions Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
834,Better Product Reviews,Magento 2 Product Reviews extension brings a better solution for reviews and ratings in online shopping stores. This is a great tool to support customers with useful information and better experience while store owners gain more feedbacks and improve better service.,159,https://www.mageplaza.com/magento-2-better-product-reviews/,2 reviews,https://www.mageplaza.com/assets/img/extensions/better-product-reviews.png,Mageplaza,"",productcontent,"",0,2020-04-29 12:08:20,2020-04-28 01:07:58
835,Better Sorting,Magento 2 Sorting is the supportive extension which assists online shoppers to easily and quickly find out preferred products via sorting out. Mageplaza Better Sorting extension enhances user experience during shopping time significantly and improves sales of online stores effectively.,99,https://www.mageplaza.com/magento-2-better-sorting/,"",https://www.mageplaza.com/assets/img/extensions/better-sorting.png,Mageplaza,"",personalization,"",0,2020-04-29 12:08:39,2020-04-28 01:07:58
836,Better Static Block,"Magento 2 Static Block extention allows limiting block access by customer groups, adding labels and setting display schedule with ease. Mageplaza Better Static Block is a helpful solution to manage the content of store sites properly.",99,https://www.mageplaza.com/magento-2-better-static-block/,2 reviews,https://www.mageplaza.com/assets/img/extensions/better-static-block.png,Mageplaza,"",Content Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
837,Better Tier Price,Magento 2 Tier Price extension allows store owners to offer tier prices to customers more attractively via the automated pricing table and sounding notice. Customers will have a better shopping experience thanks to this tier-price innovation.,99,https://www.mageplaza.com/magento-2-better-tier-price/,2 reviews,https://www.mageplaza.com/assets/img/extensions/better-tier-price.png,Mageplaza,"",B2B Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
838,Better Wishlist,Magento 2 Wishlist extension brings an excellent solution to help customers create multiple wishlists to save any their preferred items organizedly. Various wishlist categories assist shoppers manage and access their wishlists much more quickly and easily.,129,https://www.mageplaza.com/magento-2-better-wishlist/,7 reviews,https://www.mageplaza.com/assets/img/extensions/better-wishlist.png,Mageplaza,"",personalization,"",0,2020-04-29 12:08:45,2020-04-28 01:07:58
839,Call for Price,Magento 2 Call For Price supports e-commerce shop owners to manage the product price visibility. Call For Price is useful to specific purposes that push buyers to contact to store as well as hide product prices effectively.,129,https://www.mageplaza.com/magento-2-call-for-price/,3 reviews,https://www.mageplaza.com/assets/img/extensions/call-for-price.png,Mageplaza,"",B2B Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
840,Canada Post,"Magento 2 Canada Post Shipping extension integrates Canada Post API with Magento 2 to extend the shipping methods to customers worldwide, especially Canadian shoppers.",159,https://www.mageplaza.com/magento-2-canada-post/,"",https://www.mageplaza.com/assets/img/extensions/canada-post.png,Mageplaza,"",Shipping & Fee Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
841,CartaSi,"Magento 2 CartaSi / Nexi Payment extension brings another payment gateway facilitating e-commerce stores in the Italian market. CartaSi supports the most common payment cards, which creates the most convenience for customers.",199,https://www.mageplaza.com/magento-2-cartasi/,1 review,https://www.mageplaza.com/assets/img/extensions/cartasi.png,Mageplaza,"",payment,"",0,2020-04-29 23:05:57,2020-04-28 01:07:58
842,Catalog Permissions,"Magento 2 Catalog Permission module allows limiting access to specific categories, products and static pages/ blocks by customer groups. This supports stores owners with business strategies and brings better shopping experience to customers.",199,https://www.mageplaza.com/magento-2-catalog-permissions/,1 review,https://www.mageplaza.com/assets/img/extensions/catalog-permissions.png,Mageplaza,"",B2B Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
843,CommWeb,"Magento 2 Commonwealth Bank CommWeb extension integrates an additional gateway - Commonwealth Bank CommWeb provided by the Commonwealth Banks to Magento 2 online stores. Commonwealth Bank CommWeb facilitates the payment process of shoppers, which contributes to increase the conversion rate of e-commerce business.",199,https://www.mageplaza.com/magento-2-commweb/,2 reviews,https://www.mageplaza.com/assets/img/extensions/commweb.png,Mageplaza,"",payment,"",0,2020-04-29 23:05:34,2020-04-28 01:07:58
844,Countdown Timer,Magento 2 Countdown Timer helps e-commerce stores to drive sales effectively by adding extra countdown clocks to special products or offers. It brings effectiveness for stores and enhance shopping experience significantly.,99,https://www.mageplaza.com/magento-2-countdown-timer/,2 reviews,https://www.mageplaza.com/assets/img/extensions/countdown-timer.png,Mageplaza,"",Promotions Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
845,CRO,"The conversion rate is one of the top priorities of e-commerce stores because it is the leading factor to purchase decision. Therefore, it is essential for every online store to invest in methods to boost the conversion rate and improve storeâ€™s sales. CRO is the mix package to help the online stores to equip and upgrade the store sites with advanced functions to improve UI UX and motivate shopping behavior much more effectively.",521,https://www.mageplaza.com/magento-2-cro/,"",https://www.mageplaza.com/assets/img/extensions/cro.png,Mageplaza,"",Sales Motivation Extensions,"",0,2020-04-30 00:13:23,2020-04-28 01:07:58
846,Cron Schedule,"Magento 2 Cron Schedule extension helps store admins view, manage and schedule cron tasks in an easy way from store backend. The module contributes significantly to prevent errors and improve store performance.",0,https://www.mageplaza.com/magento-2-cron-schedule/,1 review,https://www.mageplaza.com/assets/img/extensions/cron-schedule.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
847,Currency Formatter,"Currency Formatter extension brings the flexibility in formatting the price currency appearance in Magento stores. With the support of Currency Formatter, customers from multi-nations will feel familiar to the price format and avoid risks of misunderstanding.",0,https://www.mageplaza.com/magento-2-currency-formatter/,2 reviews,https://www.mageplaza.com/assets/img/extensions/currency-formatter.png,Mageplaza,"",personalization,"",0,2020-04-29 12:08:55,2020-04-28 01:07:58
848,Custom Checkout Fields,"Magento 2 Custom Checkout Fields extension allows online stores to add more checkout fields and display them on the different positions on the checkout page. This extension helps admins to collect sufficient information at the checkout step, perfect the order process, and satisfy customers.",199,https://www.mageplaza.com/magento-2-custom-checkout-fields/,7 reviews,https://www.mageplaza.com/assets/img/extensions/custom-checkout-fields.png,Mageplaza,"",checkout,"",0,2020-04-30 19:19:30,2020-04-28 01:07:58
849,Custom Form,"Magento 2 Custom Form extension helps store owners to create any forms such as survey forms, contact forms, etc to collect information for customers on the store sites. The easy configuration help you to customize any forms meeting your expectations flexibly.",179,https://www.mageplaza.com/magento-2-custom-form/,"",https://www.mageplaza.com/assets/img/extensions/custom-form.png,Mageplaza,"",Content Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
850,Custom Order Number,"Magento 2 Custom Order Number helps online stores change order increment ID to protect sensitive business data. Also, the module attracts new customers by showing them a more professional order number system.",149,https://www.mageplaza.com/magento-2-custom-order-number/,2 reviews,https://www.mageplaza.com/assets/img/extensions/custom-order-number.png,Mageplaza,"",Order Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
851,Custom Stock Status,"Magento 2 Custom Stock Status allows store owners to add any stock status to any products. Custom Stock Status extension is the effective solution to provide customers with more details about product availability, while it helps stores increase sales considerably with attractive stock status labels.",199,https://www.mageplaza.com/magento-2-custom-stock-status/,1 review,https://www.mageplaza.com/assets/img/extensions/custom-stock-status.png,Mageplaza,"",User Experience - UX,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
852,Customer Approval,Magento 2 Customer Approval extension is a solution which helps store owner to approve or reject new account registration from customers in specific cases. This is regarded as an effective control method of customer accounts in e-commerce stores.,0,https://www.mageplaza.com/magento-2-customer-approval/,"",https://www.mageplaza.com/assets/img/extensions/customer-approval.png,Mageplaza,"",Security Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
853,Customer Attributes,Magento 2 Customer Attributes extension is a useful tool adding extra attribute fields to collect valuable customer information on registration or account page.,129,https://www.mageplaza.com/magento-2-customer-attributes/,4 reviews,https://www.mageplaza.com/assets/img/extensions/customer-attributes.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
854,Daily Deal,Magento 2 Daily Deal extension attracts new buyers and converts them to repeat customers. The module enables stores to feature appealing daily deals to customers and motivates them to purchase as quickly as possible. Daily Deal extension by Mageplaza boosts sale and increase customer retention.,149,https://www.mageplaza.com/magento-2-daily-deal-extension/,7 reviews,https://www.mageplaza.com/assets/img/extensions/daily-deal.png,Mageplaza,"",API / GraphQL,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
855,Delete Orders,"Magento 2 Delete Orders allows admin to delete orders and all the related documents - invoices, shipments, credit memos with ease. This is the perfect solution to delete all test orders which can make you confused and make sure admin backends well-organized.",0,https://www.mageplaza.com/magento-2-delete-orders/,45 reviews,https://www.mageplaza.com/assets/img/extensions/magento-2-delete-order.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
856,Delivery Time,Magento 2 Delivery Time is an advanced feature which enhances UX at your checkout page. The module makes delivery easy for customers with a user-friendly interface. Allows leaving a delivery comment and entering a security code.,69,https://www.mageplaza.com/magento-2-delivery-time-extension/,2 reviews,https://www.mageplaza.com/assets/img/extensions/delivery-time.png,Mageplaza,"",Shipping & Fee Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
857,Edit Order,"Edit Order for Magento 2 brings a great improvement in editing orders with the pop-up support, avoiding page redirection and order cancellation. All information related to an order can be modified on only one page - the View Order page more quickly, easily and conveniently than ever!",149,https://www.mageplaza.com/magento-2-edit-order/,1 review,https://www.mageplaza.com/assets/img/extensions/edit-order.png,Mageplaza,"",Order Management Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
858,Email Attachments,"Magnento 2 Email Attachments by Mageplaza allows attaching important billing documents as PDF invoice, Credit Memo, Shipment and adds Terms and Conditions to sales emails. This helps customers follow all purchasing information while checking emails from stores.",0,https://www.mageplaza.com/magento-2-email-attachments/,7 reviews,https://www.mageplaza.com/assets/img/extensions/email-attachments.png,Mageplaza,"",Administration Extensions,"",0,2020-04-28 01:48:50,2020-04-28 01:07:58
